episode,coverage,steps,success,epsilon
814,0.890000,2500,0,0.196395
815,0.970000,2500,0,0.196002
816,0.990000,2500,0,0.195610
817,0.910000,2500,0,0.195219
818,0.930000,2500,0,0.194828
819,0.830000,2500,0,0.194439
820,0.870000,2500,0,0.194050
821,0.910000,2500,0,0.193662
822,0.950000,2500,0,0.193274
823,0.790000,2500,0,0.192888
824,0.990000,2500,0,0.192502
825,0.920000,2500,0,0.192117
826,0.950000,2500,0,0.191733
827,0.940000,2500,0,0.191349
828,0.890000,2500,0,0.190967
829,0.950000,2500,0,0.190585
830,0.940000,2500,0,0.190204
831,0.940000,2500,0,0.189823
832,0.850000,2500,0,0.189444
833,0.970000,2500,0,0.189065
834,0.920000,2500,0,0.188687
835,0.640000,2500,0,0.188309
836,0.960000,2500,0,0.187933
837,0.960000,2500,0,0.187557
838,0.960000,2500,0,0.187182
839,0.980000,2500,0,0.186807
840,0.920000,2500,0,0.186434
841,0.970000,2500,0,0.186061
842,0.920000,2500,0,0.185689
843,0.960000,2500,0,0.185317
844,0.890000,2500,0,0.184947
845,0.860000,2500,0,0.184577
846,0.920000,2500,0,0.184208
847,0.900000,2500,0,0.183839
848,0.920000,2500,0,0.183471
849,0.850000,2500,0,0.183104
850,0.950000,2500,0,0.182738
851,0.900000,2500,0,0.182373
852,0.890000,2500,0,0.182008
853,0.870000,2500,0,0.181644
854,0.940000,2500,0,0.181281
855,0.910000,2500,0,0.180918
856,0.940000,2500,0,0.180556
857,0.980000,2500,0,0.180195
858,0.940000,2500,0,0.179835
859,0.870000,2500,0,0.179475
860,0.930000,2500,0,0.179116
861,0.940000,2500,0,0.178758
862,0.960000,2500,0,0.178400
863,0.970000,2500,0,0.178044
864,0.920000,2500,0,0.177688
865,0.920000,2500,0,0.177332
866,0.670000,2500,0,0.176978
867,1.000000,1531,1,0.176624
868,0.910000,2500,0,0.176270
869,0.910000,2500,0,0.175918
870,0.970000,2500,0,0.175566
871,0.990000,2500,0,0.175215
872,0.860000,2500,0,0.174864
873,0.970000,2500,0,0.174515
874,0.930000,2500,0,0.174166
875,0.960000,2500,0,0.173817
876,0.940000,2500,0,0.173470
877,0.900000,2500,0,0.173123
878,0.960000,2500,0,0.172777
879,0.920000,2500,0,0.172431
880,1.000000,1847,1,0.172086
881,0.890000,2500,0,0.171742
882,0.960000,2500,0,0.171398
883,0.940000,2500,0,0.171056
884,0.900000,2500,0,0.170714
885,0.940000,2500,0,0.170372
886,0.920000,2500,0,0.170031
887,0.940000,2500,0,0.169691
888,0.910000,2500,0,0.169352
889,0.930000,2500,0,0.169013
890,0.940000,2500,0,0.168675
891,0.890000,2500,0,0.168338
892,0.920000,2500,0,0.168001
893,0.960000,2500,0,0.167665
894,0.900000,2500,0,0.167330
895,0.950000,2500,0,0.166995
896,0.930000,2500,0,0.166661
897,0.970000,2500,0,0.166328
898,0.920000,2500,0,0.165995
899,0.950000,2500,0,0.165663
900,0.920000,2500,0,0.165332
901,0.980000,2500,0,0.165001
902,0.900000,2500,0,0.164671
903,0.980000,2500,0,0.164342
904,1.000000,2322,1,0.164013
905,0.910000,2500,0,0.163685
906,0.870000,2500,0,0.163358
907,0.920000,2500,0,0.163031
908,0.970000,2500,0,0.162705
909,0.910000,2500,0,0.162380
910,0.870000,2500,0,0.162055
911,0.950000,2500,0,0.161731
912,0.990000,2500,0,0.161407
913,0.920000,2500,0,0.161084
914,0.880000,2500,0,0.160762
915,0.930000,2500,0,0.160441
916,0.900000,2500,0,0.160120
917,0.950000,2500,0,0.159800
918,0.890000,2500,0,0.159480
919,0.960000,2500,0,0.159161
920,0.930000,2500,0,0.158843
921,0.990000,2500,0,0.158525
922,0.850000,2500,0,0.158208
923,0.930000,2500,0,0.157892
924,0.950000,2500,0,0.157576
925,0.930000,2500,0,0.157261
926,0.900000,2500,0,0.156946
927,0.920000,2500,0,0.156632
928,0.930000,2500,0,0.156319
929,0.900000,2500,0,0.156006
930,0.960000,2500,0,0.155694
931,0.830000,2500,0,0.155383
932,0.920000,2500,0,0.155072
933,0.960000,2500,0,0.154762
934,0.930000,2500,0,0.154453
935,0.870000,2500,0,0.154144
936,0.900000,2500,0,0.153835
937,0.940000,2500,0,0.153528
938,0.900000,2500,0,0.153221
939,0.940000,2500,0,0.152914
940,0.890000,2500,0,0.152608
941,0.850000,2500,0,0.152303
942,0.990000,2500,0,0.151999
943,0.910000,2500,0,0.151695
944,0.860000,2500,0,0.151391
945,0.930000,2500,0,0.151088
946,0.940000,2500,0,0.150786
947,0.900000,2500,0,0.150485
948,0.950000,2500,0,0.150184
949,0.950000,2500,0,0.149883
950,0.920000,2500,0,0.149583
951,0.800000,2500,0,0.149284
952,0.850000,2500,0,0.148986
953,0.960000,2500,0,0.148688
954,0.940000,2500,0,0.148390
955,0.920000,2500,0,0.148094
956,0.770000,2500,0,0.147797
957,0.900000,2500,0,0.147502
958,0.930000,2500,0,0.147207
959,0.880000,2500,0,0.146912
960,0.940000,2500,0,0.146619
961,0.860000,2500,0,0.146325
962,0.890000,2500,0,0.146033
963,0.860000,2500,0,0.145741
964,0.700000,2500,0,0.145449
965,0.970000,2500,0,0.145158
966,0.980000,2500,0,0.144868
967,0.900000,2500,0,0.144578
968,0.930000,2500,0,0.144289
969,0.920000,2500,0,0.144000
970,0.870000,2500,0,0.143712
971,0.900000,2500,0,0.143425
972,0.930000,2500,0,0.143138
973,0.970000,2500,0,0.142852
974,0.940000,2500,0,0.142566
975,0.740000,2500,0,0.142281
976,0.850000,2500,0,0.141997
977,0.890000,2500,0,0.141713
978,0.920000,2500,0,0.141429
979,0.930000,2500,0,0.141146
980,0.850000,2500,0,0.140864
981,0.890000,2500,0,0.140582
982,0.840000,2500,0,0.140301
983,0.840000,2500,0,0.140020
984,0.940000,2500,0,0.139740
985,0.830000,2500,0,0.139461
986,0.810000,2500,0,0.139182
987,0.910000,2500,0,0.138904
988,0.880000,2500,0,0.138626
989,0.940000,2500,0,0.138349
990,0.980000,2500,0,0.138072
991,0.760000,2500,0,0.137796
992,0.910000,2500,0,0.137520
993,0.800000,2500,0,0.137245
994,0.900000,2500,0,0.136971
995,0.910000,2500,0,0.136697
996,0.890000,2500,0,0.136423
997,0.940000,2500,0,0.136150
998,0.950000,2500,0,0.135878
999,0.880000,2500,0,0.135606
1000,0.940000,2500,0,0.135335
1001,0.960000,2500,0,0.135065
1002,0.830000,2500,0,0.134794
1003,0.920000,2500,0,0.134525
1004,0.910000,2500,0,0.134256
1005,0.820000,2500,0,0.133987
1006,0.880000,2500,0,0.133719
1007,0.850000,2500,0,0.133452
1008,0.910000,2500,0,0.133185
1009,0.830000,2500,0,0.132919
1010,0.840000,2500,0,0.132653
1011,0.950000,2500,0,0.132387
1012,0.840000,2500,0,0.132123
1013,0.920000,2500,0,0.131858
1014,0.670000,2500,0,0.131595
1015,0.900000,2500,0,0.131331
1016,0.930000,2500,0,0.131069
1017,0.860000,2500,0,0.130807
1018,0.890000,2500,0,0.130545
1019,0.930000,2500,0,0.130284
1020,0.950000,2500,0,0.130023
1021,0.870000,2500,0,0.129763
1022,0.950000,2500,0,0.129504
1023,0.970000,2500,0,0.129245
1024,0.900000,2500,0,0.128986
1025,0.910000,2500,0,0.128728
1026,0.840000,2500,0,0.128471
1027,0.920000,2500,0,0.128214
1028,0.870000,2500,0,0.127958
1029,0.880000,2500,0,0.127702
1030,0.930000,2500,0,0.127446
1031,0.930000,2500,0,0.127191
1032,0.930000,2500,0,0.126937
1033,0.940000,2500,0,0.126683
1034,0.950000,2500,0,0.126430
1035,0.950000,2500,0,0.126177
1036,0.850000,2500,0,0.125924
1037,0.890000,2500,0,0.125673
1038,0.860000,2500,0,0.125421
1039,0.860000,2500,0,0.125170
1040,0.880000,2500,0,0.124920
1041,0.880000,2500,0,0.124670
1042,0.940000,2500,0,0.124421
1043,0.790000,2500,0,0.124172
1044,0.930000,2500,0,0.123924
1045,0.840000,2500,0,0.123676
1046,0.960000,2500,0,0.123429
1047,0.900000,2500,0,0.123182
1048,0.940000,2500,0,0.122935
1049,0.840000,2500,0,0.122689
1050,0.870000,2500,0,0.122444
1051,0.870000,2500,0,0.122199
1052,0.880000,2500,0,0.121955
1053,0.900000,2500,0,0.121711
1054,0.900000,2500,0,0.121467
1055,0.790000,2500,0,0.121225
1056,0.850000,2500,0,0.120982
1057,0.930000,2500,0,0.120740
1058,0.950000,2500,0,0.120499
1059,0.920000,2500,0,0.120258
1060,0.790000,2500,0,0.120017
1061,0.970000,2500,0,0.119777
1062,0.910000,2500,0,0.119538
1063,0.910000,2500,0,0.119298
1064,0.850000,2500,0,0.119060
1065,0.950000,2500,0,0.118822
1066,0.870000,2500,0,0.118584
1067,0.840000,2500,0,0.118347
1068,0.930000,2500,0,0.118110
1069,0.870000,2500,0,0.117874
1070,0.940000,2500,0,0.117638
1071,0.910000,2500,0,0.117403
1072,0.900000,2500,0,0.117168
1073,0.920000,2500,0,0.116934
1074,0.900000,2500,0,0.116700
1075,0.900000,2500,0,0.116467
1076,0.900000,2500,0,0.116234
1077,0.900000,2500,0,0.116001
1078,0.800000,2500,0,0.115769
1079,0.940000,2500,0,0.115538
1080,0.910000,2500,0,0.115307
1081,0.910000,2500,0,0.115076
1082,0.930000,2500,0,0.114846
1083,0.890000,2500,0,0.114616
1084,0.950000,2500,0,0.114387
1085,0.830000,2500,0,0.114158
1086,0.810000,2500,0,0.113930
1087,0.880000,2500,0,0.113702
1088,0.920000,2500,0,0.113475
1089,0.810000,2500,0,0.113248
1090,0.930000,2500,0,0.113021
1091,0.910000,2500,0,0.112795
1092,0.870000,2500,0,0.112569
1093,0.910000,2500,0,0.112344
1094,0.870000,2500,0,0.112120
1095,0.880000,2500,0,0.111895
1096,0.870000,2500,0,0.111672
1097,0.870000,2500,0,0.111448
1098,0.880000,2500,0,0.111225
1099,0.890000,2500,0,0.111003
1100,0.860000,2500,0,0.110781
1101,0.870000,2500,0,0.110559
1102,0.810000,2500,0,0.110338
1103,0.860000,2500,0,0.110118
1104,0.940000,2500,0,0.109897
1105,0.910000,2500,0,0.109678
1106,0.770000,2500,0,0.109458
1107,0.880000,2500,0,0.109239
1108,0.750000,2500,0,0.109021
1109,0.930000,2500,0,0.108803
1110,0.860000,2500,0,0.108585
1111,0.890000,2500,0,0.108368
1112,0.860000,2500,0,0.108151
1113,0.880000,2500,0,0.107935
1114,0.720000,2500,0,0.107719
1115,0.880000,2500,0,0.107504
1116,0.910000,2500,0,0.107289
1117,0.840000,2500,0,0.107074
1118,0.860000,2500,0,0.106860
1119,0.860000,2500,0,0.106646
1120,0.870000,2500,0,0.106433
1121,0.900000,2500,0,0.106220
1122,0.790000,2500,0,0.106008
1123,0.910000,2500,0,0.105796
1124,0.800000,2500,0,0.105584
1125,0.850000,2500,0,0.105373
1126,0.810000,2500,0,0.105162
1127,0.910000,2500,0,0.104952
1128,0.850000,2500,0,0.104742
1129,0.800000,2500,0,0.104532
1130,0.850000,2500,0,0.104323
1131,0.890000,2500,0,0.104115
1132,0.820000,2500,0,0.103906
1133,0.890000,2500,0,0.103699
1134,0.870000,2500,0,0.103491
1135,0.840000,2500,0,0.103284
1136,0.890000,2500,0,0.103078
1137,0.650000,2500,0,0.102871
1138,0.850000,2500,0,0.102666
1139,0.800000,2500,0,0.102460
1140,0.830000,2500,0,0.102255
1141,0.860000,2500,0,0.102051
1142,0.930000,2500,0,0.101847
1143,0.870000,2500,0,0.101643
1144,0.860000,2500,0,0.101440
1145,0.940000,2500,0,0.101237
1146,0.830000,2500,0,0.101035
1147,0.820000,2500,0,0.100832
1148,0.760000,2500,0,0.100631
1149,0.830000,2500,0,0.100430
1150,0.930000,2500,0,0.100229
1151,0.700000,2500,0,0.100028
1152,0.760000,2500,0,0.099828
1153,0.910000,2500,0,0.099628
1154,0.910000,2500,0,0.099429
1155,0.830000,2500,0,0.099230
1156,0.900000,2500,0,0.099032
1157,0.880000,2500,0,0.098834
1158,0.840000,2500,0,0.098636
1159,0.910000,2500,0,0.098439
1160,0.860000,2500,0,0.098242
1161,0.800000,2500,0,0.098046
1162,0.680000,2500,0,0.097849
1163,0.840000,2500,0,0.097654
1164,0.850000,2500,0,0.097458
1165,0.930000,2500,0,0.097264
1166,0.860000,2500,0,0.097069
1167,0.880000,2500,0,0.096875
1168,0.820000,2500,0,0.096681
1169,0.760000,2500,0,0.096488
1170,0.870000,2500,0,0.096295
1171,0.820000,2500,0,0.096102
1172,0.820000,2500,0,0.095910
1173,0.850000,2500,0,0.095718
1174,0.810000,2500,0,0.095527
1175,0.830000,2500,0,0.095336
1176,0.800000,2500,0,0.095145
1177,0.820000,2500,0,0.094955
1178,0.860000,2500,0,0.094765
1179,0.910000,2500,0,0.094575
1180,0.870000,2500,0,0.094386
1181,0.830000,2500,0,0.094197
1182,0.790000,2500,0,0.094009
1183,0.800000,2500,0,0.093821
1184,0.870000,2500,0,0.093633
1185,0.820000,2500,0,0.093446
1186,0.540000,2500,0,0.093259
1187,0.780000,2500,0,0.093073
1188,0.770000,2500,0,0.092886
1189,0.840000,2500,0,0.092701
1190,0.880000,2500,0,0.092515
1191,0.770000,2500,0,0.092330
1192,0.810000,2500,0,0.092146
1193,0.870000,2500,0,0.091961
1194,0.900000,2500,0,0.091777
1195,0.800000,2500,0,0.091594
1196,0.710000,2500,0,0.091411
1197,0.830000,2500,0,0.091228
1198,0.880000,2500,0,0.091045
1199,0.810000,2500,0,0.090863
1200,0.860000,2500,0,0.090682
1201,0.800000,2500,0,0.090500
1202,0.900000,2500,0,0.090319
1203,0.880000,2500,0,0.090139
1204,0.900000,2500,0,0.089958
1205,0.860000,2500,0,0.089778
1206,0.840000,2500,0,0.089599
1207,0.820000,2500,0,0.089420
1208,0.860000,2500,0,0.089241
1209,0.790000,2500,0,0.089062
1210,0.820000,2500,0,0.088884
1211,0.780000,2500,0,0.088706
1212,0.860000,2500,0,0.088529
1213,0.900000,2500,0,0.088352
1214,0.790000,2500,0,0.088175
1215,0.810000,2500,0,0.087999
1216,0.930000,2500,0,0.087823
1217,0.820000,2500,0,0.087647
1218,0.910000,2500,0,0.087472
1219,0.780000,2500,0,0.087297
1220,0.660000,2500,0,0.087122
1221,0.880000,2500,0,0.086948
1222,0.810000,2500,0,0.086774
1223,0.840000,2500,0,0.086601
1224,0.790000,2500,0,0.086428
1225,0.840000,2500,0,0.086255
1226,0.800000,2500,0,0.086082
1227,0.720000,2500,0,0.085910
1228,0.770000,2500,0,0.085738
1229,0.760000,2500,0,0.085567
1230,0.920000,2500,0,0.085396
1231,0.830000,2500,0,0.085225
1232,0.780000,2500,0,0.085054
1233,0.890000,2500,0,0.084884
1234,0.830000,2500,0,0.084714
1235,0.880000,2500,0,0.084545
1236,0.880000,2500,0,0.084376
1237,0.870000,2500,0,0.084207
1238,0.830000,2500,0,0.084039
1239,0.830000,2500,0,0.083871
1240,0.850000,2500,0,0.083703
1241,0.830000,2500,0,0.083536
1242,0.610000,2500,0,0.083368
1243,0.800000,2500,0,0.083202
1244,0.810000,2500,0,0.083035
1245,0.830000,2500,0,0.082869
1246,0.850000,2500,0,0.082704
1247,0.830000,2500,0,0.082538
1248,0.850000,2500,0,0.082373
1249,0.840000,2500,0,0.082208
1250,0.900000,2500,0,0.082044
1251,0.880000,2500,0,0.081880
1252,0.850000,2500,0,0.081716
1253,0.840000,2500,0,0.081553
1254,0.920000,2500,0,0.081389
1255,0.870000,2500,0,0.081227
1256,0.860000,2500,0,0.081064
1257,0.790000,2500,0,0.080902
1258,0.890000,2500,0,0.080740
1259,0.840000,2500,0,0.080579
1260,0.930000,2500,0,0.080418
1261,0.790000,2500,0,0.080257
1262,0.770000,2500,0,0.080096
1263,0.770000,2500,0,0.079936
1264,0.870000,2500,0,0.079776
1265,0.800000,2500,0,0.079617
1266,0.820000,2500,0,0.079457
1267,0.900000,2500,0,0.079299
1268,0.830000,2500,0,0.079140
1269,0.880000,2500,0,0.078982
1270,0.810000,2500,0,0.078824
1271,0.820000,2500,0,0.078666
1272,0.850000,2500,0,0.078509
1273,0.780000,2500,0,0.078352
1274,0.940000,2500,0,0.078195
1275,0.880000,2500,0,0.078039
1276,0.900000,2500,0,0.077883
1277,0.800000,2500,0,0.077727
1278,0.760000,2500,0,0.077571
1279,0.880000,2500,0,0.077416
1280,0.880000,2500,0,0.077261
1281,0.870000,2500,0,0.077107
1282,0.890000,2500,0,0.076953
1283,0.930000,2500,0,0.076799
1284,0.660000,2500,0,0.076645
1285,0.880000,2500,0,0.076492
1286,0.820000,2500,0,0.076339
1287,0.740000,2500,0,0.076186
1288,0.830000,2500,0,0.076034
1289,0.740000,2500,0,0.075882
1290,0.840000,2500,0,0.075730
1291,0.820000,2500,0,0.075578
1292,0.850000,2500,0,0.075427
1293,0.860000,2500,0,0.075276
1294,0.780000,2500,0,0.075126
1295,0.940000,2500,0,0.074976
1296,0.850000,2500,0,0.074826
1297,0.760000,2500,0,0.074676
1298,0.790000,2500,0,0.074527
1299,0.840000,2500,0,0.074378
1300,0.810000,2500,0,0.074229
1301,0.850000,2500,0,0.074080
1302,0.820000,2500,0,0.073932
1303,0.870000,2500,0,0.073784
1304,0.770000,2500,0,0.073637
1305,0.880000,2500,0,0.073490
1306,0.800000,2500,0,0.073343
1307,0.760000,2500,0,0.073196
1308,0.830000,2500,0,0.073050
1309,0.920000,2500,0,0.072903
1310,0.830000,2500,0,0.072758
1311,0.880000,2500,0,0.072612
1312,0.830000,2500,0,0.072467
1313,0.910000,2500,0,0.072322
1314,0.770000,2500,0,0.072177
1315,0.870000,2500,0,0.072033
1316,0.760000,2500,0,0.071889
1317,0.870000,2500,0,0.071745
1318,0.800000,2500,0,0.071602
1319,0.860000,2500,0,0.071458
1320,0.710000,2500,0,0.071316
1321,0.810000,2500,0,0.071173
1322,0.820000,2500,0,0.071031
1323,0.780000,2500,0,0.070888
1324,0.880000,2500,0,0.070747
1325,0.760000,2500,0,0.070605
1326,0.790000,2500,0,0.070464
1327,0.720000,2500,0,0.070323
1328,0.830000,2500,0,0.070182
1329,0.640000,2500,0,0.070042
1330,0.800000,2500,0,0.069902
1331,0.800000,2500,0,0.069762
1332,0.710000,2500,0,0.069623
1333,0.860000,2500,0,0.069483
1334,0.860000,2500,0,0.069344
1335,0.790000,2500,0,0.069206
1336,0.810000,2500,0,0.069067
1337,0.780000,2500,0,0.068929
1338,0.850000,2500,0,0.068791
1339,0.740000,2500,0,0.068654
1340,0.830000,2500,0,0.068516
1341,0.610000,2500,0,0.068379
1342,0.860000,2500,0,0.068243
1343,0.830000,2500,0,0.068106
1344,0.790000,2500,0,0.067970
1345,0.670000,2500,0,0.067834
1346,0.810000,2500,0,0.067698
1347,0.840000,2500,0,0.067563
1348,0.710000,2500,0,0.067428
1349,0.840000,2500,0,0.067293
1350,0.840000,2500,0,0.067158
1351,0.820000,2500,0,0.067024
1352,0.810000,2500,0,0.066890
1353,0.780000,2500,0,0.066756
1354,0.810000,2500,0,0.066623
1355,0.700000,2500,0,0.066489
1356,0.830000,2500,0,0.066356
1357,0.830000,2500,0,0.066224
1358,0.730000,2500,0,0.066091
1359,0.830000,2500,0,0.065959
1360,0.930000,2500,0,0.065827
1361,0.830000,2500,0,0.065696
1362,0.750000,2500,0,0.065564
1363,0.780000,2500,0,0.065433
1364,0.760000,2500,0,0.065302
1365,0.810000,2500,0,0.065172
1366,0.840000,2500,0,0.065041
1367,0.820000,2500,0,0.064911
1368,0.880000,2500,0,0.064781
1369,0.830000,2500,0,0.064652
1370,0.770000,2500,0,0.064522
1371,0.850000,2500,0,0.064393
1372,0.690000,2500,0,0.064265
1373,0.790000,2500,0,0.064136
1374,0.900000,2500,0,0.064008
1375,0.870000,2500,0,0.063880
1376,0.780000,2500,0,0.063752
1377,0.620000,2500,0,0.063625
1378,0.750000,2500,0,0.063497
1379,0.840000,2500,0,0.063370
1380,0.700000,2500,0,0.063244
1381,0.830000,2500,0,0.063117
1382,0.810000,2500,0,0.062991
1383,0.770000,2500,0,0.062865
1384,0.840000,2500,0,0.062739
1385,0.870000,2500,0,0.062614
1386,0.850000,2500,0,0.062488
1387,0.700000,2500,0,0.062363
1388,0.810000,2500,0,0.062239
1389,0.760000,2500,0,0.062114
1390,0.830000,2500,0,0.061990
1391,0.680000,2500,0,0.061866
1392,0.820000,2500,0,0.061742
1393,0.680000,2500,0,0.061619
1394,0.830000,2500,0,0.061496
1395,0.800000,2500,0,0.061373
1396,0.790000,2500,0,0.061250
1397,0.660000,2500,0,0.061127
1398,0.710000,2500,0,0.061005
1399,0.800000,2500,0,0.060883
1400,0.730000,2500,0,0.060761
1401,0.740000,2500,0,0.060640
1402,0.850000,2500,0,0.060519
1403,0.780000,2500,0,0.060397
1404,0.890000,2500,0,0.060277
1405,0.840000,2500,0,0.060156
1406,0.830000,2500,0,0.060036
1407,0.770000,2500,0,0.059916
1408,0.800000,2500,0,0.059796
1409,0.760000,2500,0,0.059676
1410,0.740000,2500,0,0.059557
1411,0.820000,2500,0,0.059438
1412,0.780000,2500,0,0.059319
1413,0.900000,2500,0,0.059200
1414,0.780000,2500,0,0.059082
1415,0.820000,2500,0,0.058964
1416,0.670000,2500,0,0.058846
1417,0.800000,2500,0,0.058728
1418,0.690000,2500,0,0.058611
1419,0.840000,2500,0,0.058493
1420,0.860000,2500,0,0.058377
1421,0.890000,2500,0,0.058260
1422,0.800000,2500,0,0.058143
1423,0.840000,2500,0,0.058027
1424,0.780000,2500,0,0.057911
1425,0.750000,2500,0,0.057795
1426,0.790000,2500,0,0.057679
1427,0.850000,2500,0,0.057564
1428,0.850000,2500,0,0.057449
1429,0.790000,2500,0,0.057334
1430,0.890000,2500,0,0.057219
1431,0.840000,2500,0,0.057105
1432,0.880000,2500,0,0.056991
1433,0.850000,2500,0,0.056877
1434,0.770000,2500,0,0.056763
1435,0.800000,2500,0,0.056650
1436,0.850000,2500,0,0.056536
1437,0.810000,2500,0,0.056423
1438,0.800000,2500,0,0.056310
1439,0.800000,2500,0,0.056198
1440,0.790000,2500,0,0.056085
1441,0.830000,2500,0,0.055973
1442,0.830000,2500,0,0.055861
1443,0.790000,2500,0,0.055749
1444,0.860000,2500,0,0.055638
1445,0.840000,2500,0,0.055527
1446,0.840000,2500,0,0.055416
1447,0.820000,2500,0,0.055305
1448,0.780000,2500,0,0.055194
1449,0.870000,2500,0,0.055084
1450,0.770000,2500,0,0.054974
1451,0.760000,2500,0,0.054864
1452,0.900000,2500,0,0.054754
1453,0.800000,2500,0,0.054644
1454,0.730000,2500,0,0.054535
1455,0.810000,2500,0,0.054426
1456,0.870000,2500,0,0.054317
1457,0.750000,2500,0,0.054209
1458,0.780000,2500,0,0.054100
1459,0.890000,2500,0,0.053992
1460,0.750000,2500,0,0.053884
1461,0.780000,2500,0,0.053776
1462,0.720000,2500,0,0.053669
1463,0.770000,2500,0,0.053561
1464,0.620000,2500,0,0.053454
1465,0.770000,2500,0,0.053347
1466,0.940000,2500,0,0.053241
1467,0.830000,2500,0,0.053134
1468,0.770000,2500,0,0.053028
1469,0.740000,2500,0,0.052922
1470,0.850000,2500,0,0.052816
1471,0.870000,2500,0,0.052710
1472,0.730000,2500,0,0.052605
1473,0.650000,2500,0,0.052500
1474,0.820000,2500,0,0.052395
1475,0.780000,2500,0,0.052290
1476,0.820000,2500,0,0.052185
1477,0.780000,2500,0,0.052081
1478,0.830000,2500,0,0.051977
1479,0.760000,2500,0,0.051873
1480,0.760000,2500,0,0.051769
1481,0.740000,2500,0,0.051666
1482,0.830000,2500,0,0.051562
1483,0.750000,2500,0,0.051459
1484,0.840000,2500,0,0.051356
1485,0.830000,2500,0,0.051253
1486,0.800000,2500,0,0.051151
1487,0.740000,2500,0,0.051049
1488,0.840000,2500,0,0.050947
1489,0.730000,2500,0,0.050845
1490,0.730000,2500,0,0.050743
1491,0.820000,2500,0,0.050641
1492,0.810000,2500,0,0.050540
1493,0.660000,2500,0,0.050439
1494,0.780000,2500,0,0.050338
1495,0.930000,2500,0,0.050238
1496,0.820000,2500,0,0.050137
1497,0.710000,2500,0,0.050037
1498,0.840000,2500,0,0.050000
1499,0.720000,2500,0,0.050000
1500,0.760000,2500,0,0.050000
1501,0.880000,2500,0,0.050000
1502,0.800000,2500,0,0.050000
1503,0.800000,2500,0,0.050000
1504,0.810000,2500,0,0.050000
1505,0.800000,2500,0,0.050000
1506,0.860000,2500,0,0.050000
1507,0.750000,2500,0,0.050000
1508,0.810000,2500,0,0.050000
1509,0.670000,2500,0,0.050000
1510,0.760000,2500,0,0.050000
1511,0.810000,2500,0,0.050000
1512,0.800000,2500,0,0.050000
1513,0.690000,2500,0,0.050000
1514,0.780000,2500,0,0.050000
1515,0.810000,2500,0,0.050000
1516,0.740000,2500,0,0.050000
1517,0.830000,2500,0,0.050000
1518,0.740000,2500,0,0.050000
1519,0.750000,2500,0,0.050000
1520,0.880000,2500,0,0.050000
1521,0.750000,2500,0,0.050000
1522,0.850000,2500,0,0.050000
1523,0.860000,2500,0,0.050000
1524,0.810000,2500,0,0.050000
1525,0.830000,2500,0,0.050000
1526,0.830000,2500,0,0.050000
1527,0.730000,2500,0,0.050000
1528,0.820000,2500,0,0.050000
1529,0.760000,2500,0,0.050000
1530,0.730000,2500,0,0.050000
1531,0.790000,2500,0,0.050000
1532,0.660000,2500,0,0.050000
1533,0.800000,2500,0,0.050000
1534,0.660000,2500,0,0.050000
1535,0.780000,2500,0,0.050000
1536,0.730000,2500,0,0.050000
1537,0.670000,2500,0,0.050000
1538,0.900000,2500,0,0.050000
1539,0.720000,2500,0,0.050000
1540,0.780000,2500,0,0.050000
1541,0.600000,2500,0,0.050000
1542,0.860000,2500,0,0.050000
1543,0.740000,2500,0,0.050000
1544,0.760000,2500,0,0.050000
1545,0.770000,2500,0,0.050000
1546,0.750000,2500,0,0.050000
1547,0.830000,2500,0,0.050000
1548,0.770000,2500,0,0.050000
1549,0.780000,2500,0,0.050000
1550,0.800000,2500,0,0.050000
1551,0.800000,2500,0,0.050000
1552,0.710000,2500,0,0.050000
1553,0.860000,2500,0,0.050000
1554,0.850000,2500,0,0.050000
1555,0.880000,2500,0,0.050000
1556,0.880000,2500,0,0.050000
1557,0.820000,2500,0,0.050000
1558,0.700000,2500,0,0.050000
1559,0.810000,2500,0,0.050000
1560,0.700000,2500,0,0.050000
1561,0.710000,2500,0,0.050000
1562,0.830000,2500,0,0.050000
1563,0.560000,2500,0,0.050000
1564,0.860000,2500,0,0.050000
1565,0.880000,2500,0,0.050000
1566,0.750000,2500,0,0.050000
1567,0.830000,2500,0,0.050000
1568,0.680000,2500,0,0.050000
1569,0.760000,2500,0,0.050000
1570,0.810000,2500,0,0.050000
1571,0.800000,2500,0,0.050000
1572,0.680000,2500,0,0.050000
1573,0.800000,2500,0,0.050000
1574,0.850000,2500,0,0.050000
1575,0.830000,2500,0,0.050000
1576,0.780000,2500,0,0.050000
1577,0.780000,2500,0,0.050000
1578,0.870000,2500,0,0.050000
1579,0.900000,2500,0,0.050000
1580,0.840000,2500,0,0.050000
1581,0.860000,2500,0,0.050000
1582,0.950000,2500,0,0.050000
1583,0.700000,2500,0,0.050000
1584,0.870000,2500,0,0.050000
1585,0.880000,2500,0,0.050000
1586,0.930000,2500,0,0.050000
1587,0.830000,2500,0,0.050000
1588,0.820000,2500,0,0.050000
1589,0.830000,2500,0,0.050000
1590,0.900000,2500,0,0.050000
1591,0.870000,2500,0,0.050000
1592,0.880000,2500,0,0.050000
1593,0.690000,2500,0,0.050000
1594,0.910000,2500,0,0.050000
1595,0.870000,2500,0,0.050000
1596,0.830000,2500,0,0.050000
1597,0.750000,2500,0,0.050000
1598,0.820000,2500,0,0.050000
1599,0.750000,2500,0,0.050000
1600,0.690000,2500,0,0.050000
